source_id,period,url,filename,saved_path,bytes,sha256,etag,last_modified,version,downloaded_at
visastats,2022,https://travel.state.gov/content/dam/visas/Statistics/AnnualReports/FY2022AnnualReport/FY22_TableV_Part2.pdf,FY22_TableV_Part2.pdf,/Users/jonathankim/Downloads/datares_f25/data/visa_statistics/annual/2022/FY22_TableV_Part2.pdf,43564,8ff4d9807e0935d078d128f97013489d7c022c1b82b6fd1c81c1fb9c07ab9ea5,"W/""aa2c-642946841ea7e""","Sun, 02 Nov 2025 03:43:52 GMT",1,2025-11-02T03:43:51Z
visastats,2022,https://travel.state.gov/content/dam/visas/Statistics/AnnualReports/FY2022AnnualReport/FY22_TableV_Part3.pdf,FY22_TableV_Part3.pdf,/Users/jonathankim/Downloads/datares_f25/data/visa_statistics/annual/2022/FY22_TableV_Part3.pdf,43724,02aac2d5893751e2439dbfeda4d0e4a366059628afe3cc8e4a1f1ce35127a95a,"W/""aacc-64294684af6e4""","Sun, 02 Nov 2025 03:43:52 GMT",1,2025-11-02T03:43:52Z
visastats,2022,https://travel.state.gov/content/dam/visas/Statistics/AnnualReports/FY2022AnnualReport/FY22_TableV_Part4.pdf,FY22_TableV_Part4.pdf,/Users/jonathankim/Downloads/datares_f25/data/visa_statistics/annual/2022/FY22_TableV_Part4.pdf,31838,d1eeba0288aa0d1d558d31c789ab979c5028952c3380cebb816c13f09c36a307,"W/""7c5e-642946855051a""","Sun, 02 Nov 2025 03:43:53 GMT",1,2025-11-02T03:43:53Z
visastats,2022,https://travel.state.gov/content/dam/visas/Statistics/AnnualReports/FY2022AnnualReport/FY22_TableVI.pdf,FY22_TableVI.pdf,/Users/jonathankim/Downloads/datares_f25/data/visa_statistics/annual/2022/FY22_TableVI.pdf,158900,9002f3a29589c2565418a41424b343d649a5945953f6f1d35db4191bfb390e7c,"""26cb4-642936ed5a8f0""","Sun, 02 Nov 2025 02:34:07 GMT",1,2025-11-02T03:43:53Z
visastats,2022,https://travel.state.gov/content/dam/visas/Statistics/AnnualReports/FY2022AnnualReport/FY22_TableVI_PartI.pdf,FY22_TableVI_PartI.pdf,/Users/jonathankim/Downloads/datares_f25/data/visa_statistics/annual/2022/FY22_TableVI_PartI.pdf,42113,587a16b26823a38823430d844e25237b0160756f4d55e013067e605157c643d4,"W/""a481-64294686b772e""","Sun, 02 Nov 2025 03:43:54 GMT",1,2025-11-02T03:43:54Z
visastats,2022,https://travel.state.gov/content/dam/visas/Statistics/AnnualReports/FY2022AnnualReport/FY22_TableVI_PartII.pdf,FY22_TableVI_PartII.pdf,/Users/jonathankim/Downloads/datares_f25/data/visa_statistics/annual/2022/FY22_TableVI_PartII.pdf,35302,074989a2d1a3fce168d8655eb293719bd3b76b1b463827f8cb10f870353aa69e,"W/""89e6-6429468759cd5""","Sun, 02 Nov 2025 03:43:55 GMT",1,2025-11-02T03:43:55Z
visastats,2022,https://travel.state.gov/content/dam/visas/Statistics/AnnualReports/FY2022AnnualReport/FY22_TableVI_PartIII.pdf,FY22_TableVI_PartIII.pdf,/Users/jonathankim/Downloads/datares_f25/data/visa_statistics/annual/2022/FY22_TableVI_PartIII.pdf,42663,ea2bfab473729c65568896666ec6cc4c4d7b2a099d3686addc92c2dc7c00f1e6,"W/""a6a7-64294687ff92b""","Sun, 02 Nov 2025 03:43:56 GMT",1,2025-11-02T03:43:55Z
visastats,2022,https://travel.state.gov/content/dam/visas/Statistics/AnnualReports/FY2022AnnualReport/FY22_TableVI_PartIV.pdf,FY22_TableVI_PartIV.pdf,/Users/jonathankim/Downloads/datares_f25/data/visa_statistics/annual/2022/FY22_TableVI_PartIV.pdf,45639,ef511c15657447c59941b0cefc9c5776c0049d8b8614f87f68f0345f6c3e66c2,"""b247-6429425dd883e""","Sun, 02 Nov 2025 03:25:18 GMT",1,2025-11-02T03:43:56Z
visastats,2022,https://travel.state.gov/content/dam/visas/Statistics/AnnualReports/FY2022AnnualReport/FY22_TableVI_PartV.pdf,FY22_TableVI_PartV.pdf,/Users/jonathankim/Downloads/datares_f25/data/visa_statistics/annual/2022/FY22_TableVI_PartV.pdf,27670,a144167e15fd2ebdb188dc71c66853152b026c90771af599798df07ca34a3824,"W/""6c16-64294689d29cd""","Sun, 02 Nov 2025 03:43:57 GMT",1,2025-11-02T03:43:57Z
visastats,2022,https://travel.state.gov/content/dam/visas/Statistics/AnnualReports/FY2022AnnualReport/FY22_TableVII.pdf,FY22_TableVII.pdf,/Users/jonathankim/Downloads/datares_f25/data/visa_statistics/annual/2022/FY22_TableVII.pdf,41564,2c629e96865fdbfb8c84b497d78d46ce644b4cafe970da40d1599c4796769cea,"W/""a25c-6429468a75744""","Sun, 02 Nov 2025 03:43:58 GMT",1,2025-11-02T03:43:58Z
visastats,2022,https://travel.state.gov/content/dam/visas/Statistics/AnnualReports/FY2022AnnualReport/FY22_TableVIII.pdf,FY22_TableVIII.pdf,/Users/jonathankim/Downloads/datares_f25/data/visa_statistics/annual/2022/FY22_TableVIII.pdf,58798,262696108163d6ee8aee18b5e765138553dbe6d076e86d53f8b5b8e4cb703f3b,"W/""e5ae-6429468b19c2a""","Sun, 02 Nov 2025 03:43:59 GMT",1,2025-11-02T03:43:59Z
visastats,2022,https://travel.state.gov/content/dam/visas/Statistics/AnnualReports/FY2022AnnualReport/FY22_TableIX.pdf,FY22_TableIX.pdf,/Users/jonathankim/Downloads/datares_f25/data/visa_statistics/annual/2022/FY22_TableIX.pdf,46526,ecea55f48aab0fa63db71be3b0a685e9de38cb47a20c43bbad983f8c84911c1f,"W/""b5be-6429468bcd340""","Sun, 02 Nov 2025 03:44:00 GMT",1,2025-11-02T03:43:59Z
visastats,2022,https://travel.state.gov/content/dam/visas/Statistics/AnnualReports/FY2022AnnualReport/FY22_TableX.pdf,FY22_TableX.pdf,/Users/jonathankim/Downloads/datares_f25/data/visa_statistics/annual/2022/FY22_TableX.pdf,21312,1d0fa5bfb6b954a04d44fcca310bb80d2535807a29ea03d980c10dc6ef98184c,"W/""5340-6429468c71056""","Sun, 02 Nov 2025 03:44:00 GMT",1,2025-11-02T03:44:00Z
visastats,2022,https://travel.state.gov/content/dam/visas/Statistics/AnnualReports/FY2022AnnualReport/FY22_TableXI.pdf,FY22_TableXI.pdf,/Users/jonathankim/Downloads/datares_f25/data/visa_statistics/annual/2022/FY22_TableXI.pdf,8689,57d960c4184c5630bdcef21f08c849a04f3ad0c4f9a2c9600e727aeb1780e4e4,"W/""21f1-6429468d135fc""","Sun, 02 Nov 2025 03:44:01 GMT",1,2025-11-02T03:44:01Z
visastats,2022,https://travel.state.gov/content/dam/visas/Statistics/AnnualReports/FY2022AnnualReport/FY22_TableXII.pdf,FY22_TableXII.pdf,/Users/jonathankim/Downloads/datares_f25/data/visa_statistics/annual/2022/FY22_TableXII.pdf,90932,49889d80cbe34928d73315d6c4915f2d892d857189ad72e7f6efb72e7edb9158,"W/""16334-6429468da61a3""","Sun, 02 Nov 2025 03:44:01 GMT",1,2025-11-02T03:44:01Z
visastats,2022,https://travel.state.gov/content/dam/visas/Statistics/AnnualReports/FY2022AnnualReport/FY22_TableXIII.pdf,FY22_TableXIII.pdf,/Users/jonathankim/Downloads/datares_f25/data/visa_statistics/annual/2022/FY22_TableXIII.pdf,48038,e39ef35de855095ff01de1db9f28cffebe4bc97192711c627630fa1cefacdbec,"W/""bba6-6429468e5cf69""","Sun, 02 Nov 2025 03:44:02 GMT",1,2025-11-02T03:44:02Z
visastats,2022,https://travel.state.gov/content/dam/visas/Statistics/AnnualReports/FY2022AnnualReport/FY22_TableXIV.pdf,FY22_TableXIV.pdf,/Users/jonathankim/Downloads/datares_f25/data/visa_statistics/annual/2022/FY22_TableXIV.pdf,39736,23587ababcaa47a2669952a0421ee4f18b2b9322127fe1cf48d8bfdd4ea4b976,"W/""9b38-6429468f0338f""","Sun, 02 Nov 2025 03:44:03 GMT",1,2025-11-02T03:44:03Z
visastats,2022,https://travel.state.gov/content/dam/visas/Statistics/AnnualReports/FY2022AnnualReport/FY22_TableXV(A).pdf,FY22_TableXV(A).pdf,/Users/jonathankim/Downloads/datares_f25/data/visa_statistics/annual/2022/FY22_TableXV(A).pdf,14138,f5711030c26b9842c4db3149ffe0447d2b5cf72c382761e861adacba3bec09e0,"W/""373a-6429468fa41c5""","Sun, 02 Nov 2025 03:44:04 GMT",1,2025-11-02T03:44:04Z
visastats,2022,https://travel.state.gov/content/dam/visas/Statistics/AnnualReports/FY2022AnnualReport/FY22_TableXV(B).pdf,FY22_TableXV(B).pdf,/Users/jonathankim/Downloads/datares_f25/data/visa_statistics/annual/2022/FY22_TableXV(B).pdf,26324,cb7b47bb39a7ae4090099c5d4da0d442dae12bb2f827d3bb5f377adea3b80f1c,"W/""66d4-6429469048a93""","Sun, 02 Nov 2025 03:44:04 GMT",1,2025-11-02T03:44:04Z
visastats,2022,https://travel.state.gov/content/dam/visas/Statistics/AnnualReports/FY2022AnnualReport/FY22_TableXVI.pdf,FY22_TableXVI.pdf,/Users/jonathankim/Downloads/datares_f25/data/visa_statistics/annual/2022/FY22_TableXVI.pdf,93684,16ae607f4bef321655ca3e3e6f92b10e7fd0a5553cb17bff5bbeb6173e28f25f,"""16df4-64293f3b07dc2""","Sun, 02 Nov 2025 03:11:16 GMT",1,2025-11-02T03:44:05Z
visastats,2022,https://travel.state.gov/content/dam/visas/Statistics/AnnualReports/FY2022AnnualReport/FY22_TableXVII.pdf,FY22_TableXVII.pdf,/Users/jonathankim/Downloads/datares_f25/data/visa_statistics/annual/2022/FY22_TableXVII.pdf,51822,64f83708b8ce23f7c58fb01d39399eb63d8a80dfc8c0a1fe102116b67c32e974,"W/""ca6e-642946919db96""","Sun, 02 Nov 2025 03:44:06 GMT",1,2025-11-02T03:44:06Z
visastats,2022,https://travel.state.gov/content/dam/visas/Statistics/AnnualReports/FY2022AnnualReport/FY22_TableXVIII.pdf,FY22_TableXVIII.pdf,/Users/jonathankim/Downloads/datares_f25/data/visa_statistics/annual/2022/FY22_TableXVIII.pdf,63348,65e5c4bb2f23157e4a0e342ff8c3c9141b5cdf94db19c32b639de24b277d446b,"W/""f774-6429469240cf3""","Sun, 02 Nov 2025 03:44:06 GMT",1,2025-11-02T03:44:06Z
visastats,2022,https://travel.state.gov/content/dam/visas/Statistics/AnnualReports/FY2022AnnualReport/FY22_TableXIX_vF.pdf,FY22_TableXIX_vF.pdf,/Users/jonathankim/Downloads/datares_f25/data/visa_statistics/annual/2022/FY22_TableXIX_vF.pdf,76150,a4731a981c630fabd88330b452fd00b3643e32bfa71409c57cbba8cc9bba3679,"W/""12976-64294692f6f00""","Sun, 02 Nov 2025 03:44:07 GMT",1,2025-11-02T03:44:07Z
visastats,2021,https://travel.state.gov/content/dam/visas/Statistics/AnnualReports/FY2019AnnualReport/Visa_counts_methods_differences_vF.pdf,Visa_counts_methods_differences_vF.pdf,/Users/jonathankim/Downloads/datares_f25/data/visa_statistics/annual/2021/Visa_counts_methods_differences_vF.pdf,97530,c290ac2f7d709b6bca0632157a55326e143586b01f70e6b548127bb06b478ea2,"""17cfa-64294657843b0""","Sun, 02 Nov 2025 03:43:05 GMT",1,2025-11-02T03:44:08Z
visastats,2021,https://travel.state.gov/content/dam/visas/Statistics/AnnualReports/FY2021AnnualReport/FY21_TableI.pdf,FY21_TableI.pdf,/Users/jonathankim/Downloads/datares_f25/data/visa_statistics/annual/2021/FY21_TableI.pdf,20591,e3e7fd959cab4c07ae434de6945486a55c76545eb41219e2683b72fe69d601cd,"W/""506f-642946949fbd8""","Sun, 02 Nov 2025 03:44:09 GMT",1,2025-11-02T03:44:09Z
visastats,2021,https://travel.state.gov/content/dam/visas/Statistics/AnnualReports/FY2021AnnualReport/FY21_TableII.pdf,FY21_TableII.pdf,/Users/jonathankim/Downloads/datares_f25/data/visa_statistics/annual/2021/FY21_TableII.pdf,46024,6fad26d3442caa9dccbe4fad95a3951d54dff1e612e05d149650d3a87067f519,"W/""b3c8-642946953100d""","Sun, 02 Nov 2025 03:44:09 GMT",1,2025-11-02T03:44:09Z
visastats,2021,https://travel.state.gov/content/dam/visas/Statistics/AnnualReports/FY2021AnnualReport/FY21_TableIII.pdf,FY21_TableIII.pdf,/Users/jonathankim/Downloads/datares_f25/data/visa_statistics/annual/2021/FY21_TableIII.pdf,181357,f598860a19c67308d25a941daed230ed92a5dae29c03ea18db7d6c787e07eab5,"W/""2c46d-64294695e8d72""","Sun, 02 Nov 2025 03:44:10 GMT",1,2025-11-02T03:44:10Z
visastats,2021,https://travel.state.gov/content/dam/visas/Statistics/AnnualReports/FY2021AnnualReport/FY21_TableIV.pdf,FY21_TableIV.pdf,/Users/jonathankim/Downloads/datares_f25/data/visa_statistics/annual/2021/FY21_TableIV.pdf,120835,29044994a58b15b87868f18ded18a5350b61eca5a4eb800ee6e9fb64ead246b2,"W/""1d803-64294696b3b86""","Sun, 02 Nov 2025 03:44:11 GMT",1,2025-11-02T03:44:11Z
visastats,2021,https://travel.state.gov/content/dam/visas/Statistics/AnnualReports/FY2021AnnualReport/FY21_TableV.pdf,FY21_TableV.pdf,/Users/jonathankim/Downloads/datares_f25/data/visa_statistics/annual/2021/FY21_TableV.pdf,109153,8f1b8e4f8bc01d476bd3a35b3e359897dd5501f241cad2f8a3a9fe7ece3daca6,"W/""1aa61-64294697570cb""","Sun, 02 Nov 2025 03:44:12 GMT",1,2025-11-02T03:44:12Z
visastats,2021,https://travel.state.gov/content/dam/visas/Statistics/AnnualReports/FY2021AnnualReport/FY21_TableV_Part1.pdf,FY21_TableV_Part1.pdf,/Users/jonathankim/Downloads/datares_f25/data/visa_statistics/annual/2021/FY21_TableV_Part1.pdf,42756,91d18fed73ba382448cc0f0558c71f3c1913ab0adbb7ba87dedf45bce7fc9fc3,"W/""a704-64294698395cf""","Sun, 02 Nov 2025 03:44:13 GMT",1,2025-11-02T03:44:12Z
